Date,Head_314740
2014-09-22 07:01:00,331.12
2014-09-26 07:01:00,331.0
2014-09-29 07:01:00,330.97
2014-10-06 07:01:00,330.86
2014-10-13 07:01:00,330.88
2014-10-20 07:01:00,330.81
2014-10-27 07:01:00,330.83
2014-11-03 07:01:00,330.75
2014-11-10 07:01:00,331.01
2014-11-17 07:01:00,330.86
2014-11-24 07:01:00,330.84
2014-12-01 07:01:00,330.79
2014-12-08 07:01:00,330.8
2014-12-15 07:01:00,330.76
2014-12-22 07:01:00,330.71
2014-12-29 07:01:00,330.7
2015-01-05 07:01:00,330.83
2015-01-12 07:01:00,330.81
2015-01-14 07:01:00,330.78
2015-01-19 07:01:00,330.76
2015-01-26 07:01:00,330.71
2015-02-02 07:01:00,330.67
2015-02-09 07:01:00,330.65
2015-02-16 07:01:00,330.64
2015-02-23 07:01:00,330.65
2015-03-02 07:01:00,330.64
2015-03-09 07:01:00,330.63
2015-03-16 07:01:00,330.62
2015-03-23 07:01:00,330.63
2015-03-30 07:01:00,330.65
2015-04-06 07:01:00,330.69
2015-04-13 07:01:00,330.75
2015-04-20 07:01:00,330.85
2015-04-27 07:01:00,330.83
2015-05-04 07:01:00,330.82
2015-05-11 07:01:00,330.92
2015-05-18 07:01:00,330.95
2015-05-25 07:01:00,330.98
2015-06-01 07:01:00,330.87
2015-06-08 07:01:00,330.82
2015-06-15 07:01:00,330.77
2015-06-22 07:01:00,330.74
2015-06-29 07:01:00,330.71
2015-07-06 07:01:00,330.67
2015-07-13 07:01:00,330.67
2015-07-20 07:01:00,330.7
2015-07-27 07:01:00,330.69
2015-08-03 07:01:00,330.77
2015-08-10 07:01:00,330.7
2015-08-17 07:01:00,330.71
2015-08-24 07:01:00,330.64
2015-08-31 07:01:00,330.62
2015-09-07 07:01:00,330.69
2015-09-14 07:01:00,330.61
2015-09-21 07:01:00,330.6
2015-09-28 07:01:00,330.63
2015-10-05 07:01:00,330.59
2015-10-12 07:01:00,330.71
2015-10-19 07:01:00,330.87
2015-10-26 07:01:00,330.72
2015-11-02 07:01:00,330.64
2015-11-09 07:01:00,330.61
2015-11-16 07:01:00,330.6
2015-11-19 07:01:00,330.59
2015-11-23 07:01:00,330.6
2015-11-30 07:01:00,330.57
2015-12-07 07:01:00,330.66
2015-12-14 07:01:00,330.65
2015-12-21 07:01:00,330.64
2015-12-28 07:01:00,330.54
2016-01-04 07:01:00,330.53
2016-01-11 07:01:00,330.53
2016-01-18 07:01:00,330.52
2016-01-25 07:01:00,330.5
2016-02-01 07:01:00,330.49
2016-02-08 07:01:00,330.53
2016-02-15 07:01:00,330.56
2016-02-22 07:01:00,330.57
2016-02-29 07:01:00,330.6
2016-03-07 07:01:00,330.61
2016-03-14 07:01:00,330.61
2016-03-21 07:01:00,330.6
2016-03-28 07:01:00,330.59
2016-04-04 07:01:00,330.65
2016-04-11 07:01:00,330.7
2016-04-18 07:01:00,330.67
2016-04-25 07:01:00,330.66
2016-05-02 07:01:00,330.75
2016-05-09 07:01:00,330.73
2016-05-16 07:01:00,330.78
2016-05-23 07:01:00,330.69
2016-05-30 07:01:00,330.76
2016-06-06 07:01:00,330.82
2016-06-08 07:01:00,330.79
2016-06-13 07:01:00,330.85
2016-06-20 07:01:00,330.88
2016-06-27 07:01:00,330.94
2016-07-04 07:01:00,330.96
2016-07-11 07:01:00,330.98
2016-07-18 07:01:00,330.94
2016-07-25 07:01:00,331.02
2016-08-01 07:01:00,331.11
2016-08-08 07:01:00,331.1
2016-08-15 07:01:00,331.19
2016-08-22 07:01:00,331.16
2016-08-29 07:01:00,330.99
2016-09-05 07:01:00,330.98
2016-09-06 07:01:00,330.97
2016-09-12 07:01:00,330.93
2016-09-19 07:01:00,330.9
2016-09-26 07:01:00,330.85
2016-10-03 07:01:00,330.83
2016-10-10 07:01:00,330.8
2016-10-17 07:01:00,330.79
2016-10-24 07:01:00,330.82
2016-10-31 07:01:00,330.83
2016-11-07 07:01:00,330.8
2016-11-14 07:01:00,330.83
2016-11-21 07:01:00,330.89
2016-11-28 07:01:00,330.83
2016-12-05 07:01:00,330.8
2016-12-12 07:01:00,330.8
2016-12-19 07:01:00,330.79
2016-12-26 07:01:00,330.75
2017-01-02 07:01:00,330.73
2017-01-09 07:01:00,330.72
2017-01-16 07:01:00,330.71
2017-01-23 07:01:00,330.69
2017-01-30 07:01:00,330.68
2017-02-03 07:01:00,330.68
2017-02-06 07:01:00,330.69
2017-02-13 07:01:00,330.69
2017-02-20 07:01:00,330.71
2017-02-27 07:01:00,330.7
2017-03-06 07:01:00,330.71
2017-03-13 07:01:00,330.69
2017-03-20 07:01:00,330.68
2017-03-27 07:01:00,330.68
2017-04-03 07:01:00,330.68
2017-04-10 07:01:00,330.66
2017-04-17 07:01:00,330.75
2017-04-24 07:01:00,330.72
2017-05-01 07:01:00,330.81
2017-05-08 07:01:00,330.82
2017-05-09 07:01:00,330.83
2017-05-15 07:01:00,330.85
2017-05-22 07:01:00,330.85
2017-05-29 07:01:00,330.84
2017-06-05 07:01:00,330.87
2017-06-12 07:01:00,330.84
2017-06-19 07:01:00,330.78
2017-06-26 07:01:00,330.81
2017-07-03 07:01:00,330.78
2017-07-10 07:01:00,330.81
2017-07-17 07:01:00,330.84
2017-07-24 07:01:00,330.86
2017-07-31 07:01:00,330.94
2017-08-07 07:01:00,331.24
2017-08-14 07:01:00,331.14
2017-08-21 07:01:00,331.33
2017-08-28 07:01:00,330.97
2017-09-04 07:01:00,331.0
2017-09-11 07:01:00,331.02
2017-09-18 07:01:00,330.99
2017-09-25 07:01:00,331.1
2017-10-02 07:01:00,330.94
2017-10-09 07:01:00,330.89
2017-10-16 07:01:00,330.83
2017-10-23 07:01:00,330.81
2017-10-30 07:01:00,330.85
2017-11-06 07:01:00,330.8
2017-11-13 07:01:00,330.83
2017-11-20 07:01:00,330.79
2017-11-27 07:01:00,330.77
2017-12-04 07:01:00,330.74
2017-12-11 07:01:00,330.76
2017-12-18 07:01:00,330.77
2017-12-25 07:01:00,330.75
2018-01-01 07:01:00,330.77
2018-01-08 07:01:00,330.75
2018-01-15 07:01:00,330.75
2018-01-22 07:01:00,330.73
2018-01-29 07:01:00,330.74
2018-02-05 07:01:00,330.73
2018-02-12 07:01:00,330.72
2018-02-19 07:01:00,330.71
2018-02-26 07:01:00,330.7
2018-03-05 07:01:00,330.69
2018-03-12 07:01:00,330.71
2018-03-19 07:01:00,330.76
2018-03-26 07:01:00,330.74
2018-04-02 07:01:00,330.79
2018-05-07 07:01:00,331.14
2018-05-14 07:01:00,331.04
2018-05-21 07:01:00,331.1
2018-05-28 07:01:00,331.05
2018-06-04 07:01:00,331.06
2018-06-11 07:01:00,331.03
2018-06-18 07:01:00,330.99
2018-06-25 07:01:00,330.91
2018-07-02 07:01:00,330.88
2018-07-09 07:01:00,330.85
2018-07-16 07:01:00,330.83
2018-07-23 07:01:00,330.81
2018-07-30 07:01:00,330.78
2018-08-06 07:01:00,330.77
2018-08-13 07:01:00,330.78
2018-08-20 07:01:00,330.76
2018-08-27 07:01:00,330.82
2018-09-03 07:01:00,330.96
2018-09-10 07:01:00,330.82
2018-09-17 07:01:00,330.79
2018-09-24 07:01:00,330.77
2018-10-01 07:01:00,330.74
2018-10-08 07:01:00,330.73
2018-10-15 07:01:00,330.72
2018-10-22 07:01:00,330.7
2018-10-29 07:01:00,330.75
2018-11-05 07:01:00,330.84
