Date,1,2,3,4,5,6,7,8,9,10
1996-08-04,263.53,,,,,442.76,127.2,,263.53,
1996-08-05,263.52,,,,,,127.33,64.02,263.52,
1996-08-06,263.51,,,,,,127.55,,263.51,
1996-08-07,263.5,,,,,,127.49,,263.5,
1996-08-08,263.49,,,,15.23,,127.73,,263.49,289.27
1996-08-09,263.48,,,,,,127.63,,263.48,
1996-08-10,263.47,,,,,442.75,127.32,,263.47,
1996-08-11,263.46,,,,,,127.49,,263.46,
1996-08-12,263.46,,,,,,127.54,,263.46,
1996-08-13,263.45,,,,,,127.75,,263.45,
1996-08-14,263.44,,78.55,-2.54,,,127.61,,263.44,
1996-08-15,263.45,,,,,,127.63,64.07,263.45,289.26
1996-08-16,263.45,,,,,442.78,127.73,,263.45,
1996-08-17,263.45,,,,,,127.7,,263.45,
1996-08-18,263.44,,,,,,127.73,,263.44,
1996-08-19,263.43,,,,,442.79,127.66,,263.43,
1996-08-20,263.43,151.52,,,,,127.92,,263.43,
1996-08-21,263.42,,,,,,128.02,,263.42,
1996-08-22,263.41,,,,,,127.97,,263.41,289.25
1996-08-23,263.4,,,,,,128.03,,263.4,
1996-08-24,263.4,,,,,442.79,128.09,,263.4,
1996-08-25,263.38,,,,,,128.15,64.12,263.38,
1996-08-26,263.37,,,,,,128.09,,263.37,
1996-08-27,263.36,,,,,,128.18,,263.36,
1996-08-28,263.36,,,-2.54,,,128.25,,263.36,
1996-08-29,263.35,,,,,,128.27,,263.35,
1996-08-30,263.34,,,,,,128.29,,263.34,
1996-08-31,263.33,,78.59,,,442.79,128.27,,263.33,
1996-09-01,263.32,,,,,,128.26,,263.32,289.24
1996-09-02,263.32,,,,,,128.33,,263.32,
1996-09-03,263.32,,,,,,128.37,,263.32,
1996-09-04,263.34,,,,,,128.32,,263.34,
1996-09-05,263.37,,,,,,128.27,64.12,263.37,
1996-09-06,263.4,,,,,442.81,128.28,,263.4,
1996-09-07,263.41,,,,,,128.12,,263.41,
1996-09-08,263.42,,,,,,127.9,,263.42,289.22
1996-09-09,263.43,,,,,,127.86,,263.43,
1996-09-10,263.43,,,,,,127.83,,263.43,
1996-09-11,263.43,,,,,,127.82,,263.43,
1996-09-12,263.43,,,,,,127.81,,263.43,
1996-09-13,263.43,,,-2.5,,442.82,127.79,,263.43,
1996-09-14,263.43,,,,,,127.76,,263.43,
1996-09-15,263.43,,,,,,127.68,64.08,263.43,289.21
1996-09-16,263.42,,78.61,,15.39,,127.68,,263.42,
1996-09-17,263.41,,,,,,127.43,,263.41,
1996-09-18,263.41,,,,,,127.65,,263.41,
1996-09-19,263.4,,,,,,127.79,,263.4,
1996-09-20,263.39,,,,,,127.71,,263.39,
1996-09-21,263.39,,,,,,127.65,,263.39,
1996-09-22,263.39,,,,,,127.61,,263.39,289.2
1996-09-23,263.41,,,,,,127.56,,263.41,
1996-09-24,263.43,,,,,442.82,127.5,,263.43,
1996-09-25,263.47,,,,,,127.67,64.44,263.47,
1996-09-26,263.5,,,,,,127.66,,263.5,
1996-09-27,263.53,,,-2.59,,,127.62,,263.53,
1996-09-28,263.54,,,,,,127.5,,263.54,
1996-09-29,263.55,,,,,,127.49,,263.55,
1996-09-30,263.56,,,,,,127.41,,263.56,
1996-10-01,263.56,,78.57,,,,127.64,,263.56,289.19
1996-10-02,263.57,,,,,442.79,127.68,,263.57,
1996-10-03,263.6,,,,,,127.65,,263.6,
1996-10-04,263.63,,,,,,127.87,,263.63,
1996-10-05,263.64,,,,,,127.75,64.39,263.64,
1996-10-06,263.67,,,,,,127.7,,263.67,
1996-10-07,263.71,,,,,,127.5,,263.71,
1996-10-08,263.76,,,,,,127.35,,263.76,289.18
1996-10-09,263.79,,,,,,127.57,,263.79,
1996-10-10,263.79,,,,,442.75,127.57,,263.79,
1996-10-11,263.79,,,,,,127.51,,263.79,
1996-10-12,263.79,,,,,,127.53,,263.79,
1996-10-13,263.79,,,,,,127.34,,263.79,
1996-10-14,263.78,,78.66,-2.61,,,127.42,,263.78,
1996-10-15,263.78,,,,,,127.47,64.36,263.78,289.17
1996-10-16,263.78,,,,15.42,,127.45,,263.78,
1996-10-17,263.77,,,,,,127.47,,263.77,
1996-10-18,263.76,,,,,,127.43,,263.76,
1996-10-19,263.76,,,,,,127.5,,263.76,
1996-10-20,263.76,,,,,,127.34,,263.76,
1996-10-21,263.76,,,,,442.7,127.47,,263.76,
1996-10-22,263.75,,,,,,127.93,,263.75,289.16
1996-10-23,263.75,,,,,,126.9,,263.75,
1996-10-24,263.74,,,,,,127.2,,263.74,
1996-10-25,263.73,,,,,,127.39,64.45,263.73,
1996-10-26,263.72,,,,,,127.44,,263.72,
1996-10-27,263.71,,,,,,127.35,,263.71,
1996-10-28,263.71,,,-2.61,,442.7,127.43,,263.71,
1996-10-29,263.7,,,,,,127.39,,263.7,
1996-10-30,263.69,,78.68,,,,127.33,,263.69,
1996-10-31,263.68,,,,,442.69,127.32,,263.68,
1996-11-01,263.67,,,,,442.69,127.22,,263.67,289.16
1996-11-02,263.66,,,,,,127.19,,263.66,
1996-11-03,263.65,,,,,,127.19,,263.65,
1996-11-04,263.65,,,,,,127.15,,263.65,
1996-11-05,263.64,,,,,,127.31,64.4,263.64,
1996-11-06,263.63,,,,,,127.32,,263.63,
1996-11-07,263.62,,,,,,127.32,,263.62,
1996-11-08,263.61,,,,,,127.28,,263.61,289.15
1996-11-09,263.6,,,,,,127.19,,263.6,
1996-11-10,263.59,,,,,,127.28,,263.59,
1996-11-11,263.58,,,,,442.67,127.3,,263.58,
1996-11-12,263.57,,,,15.8,,127.22,,263.57,
1996-11-13,263.56,,78.73,,,,127.35,,263.56,
1996-11-14,263.55,,,-2.3,,442.66,127.42,,263.55,
1996-11-15,263.54,,,,,,127.42,65.07,263.54,289.14
1996-11-16,263.53,,,,,,127.34,,263.53,
1996-11-17,263.52,,,,,,127.35,,263.52,
1996-11-18,263.51,,,,,442.66,127.26,,263.51,
1996-11-19,263.5,,,,,,127.27,,263.5,
1996-11-20,263.5,,,,,,127.1,,263.5,
1996-11-21,263.49,,,,,,127.2,,263.49,
1996-11-22,263.48,,,,,,127.23,,263.48,289.13
1996-11-23,263.47,,,,,,127.16,,263.47,
1996-11-24,263.47,,,,,,127.03,,263.47,
1996-11-25,263.46,,,,,,127.15,65.0,263.46,
1996-11-26,263.45,,,,,,127.31,,263.45,
1996-11-27,263.45,,,,,,127.48,,263.45,
1996-11-28,263.44,,,-2.24,,442.64,127.52,,263.44,
1996-11-29,263.44,,,,,,127.63,,263.44,
1996-11-30,263.43,,,,,,127.62,,263.43,
1996-12-01,263.43,,78.74,,,,127.64,,263.43,289.12
1996-12-02,263.42,,,,,442.64,127.82,,263.42,
1996-12-03,263.41,,,,,,127.79,,263.41,
1996-12-04,263.41,,,,,,127.9,,263.41,
1996-12-05,263.4,,,,,442.69,128.01,64.92,263.4,
1996-12-06,263.4,,,,,,128.16,,263.4,
1996-12-07,263.4,,,,,,128.32,,263.4,
1996-12-08,263.39,,,,,,128.4,,263.39,289.1
1996-12-09,263.38,,,,,,128.56,,263.38,
1996-12-10,263.38,,,,,442.73,128.66,,263.38,
1996-12-11,263.37,,,,,,128.74,,263.37,
1996-12-12,263.37,,,,,442.74,128.8,,263.37,
1996-12-13,263.36,,,,15.86,,128.87,,263.36,
1996-12-14,263.35,,78.88,-2.2,,,128.93,,263.35,
1996-12-15,263.35,,,,,,128.99,65.03,263.35,289.09
1996-12-16,263.34,,,,,,129.04,,263.34,
1996-12-17,263.34,,,,,,129.08,,263.34,
1996-12-18,263.33,151.59,,,,,129.13,,263.33,
1996-12-19,263.33,,,,,,129.19,,263.33,
1996-12-20,263.32,,,,,442.74,129.21,,263.32,
1996-12-21,263.32,,,,,,129.24,,263.32,
1996-12-22,263.31,,,,,442.76,129.26,,263.31,289.08
1996-12-23,263.31,,,,,,129.27,,263.31,
1996-12-24,263.3,,,,,,129.35,,263.3,
1996-12-25,263.3,,,,,,129.36,65.25,263.3,
1996-12-26,263.29,,,,,,129.37,,263.29,
1996-12-27,263.28,,,,,442.79,129.43,,263.28,
1996-12-28,263.28,,,-2.2,,,129.46,,263.28,
1996-12-29,263.27,,,,,,129.49,,263.27,
1996-12-30,263.27,,,,,,129.52,,263.27,
1996-12-31,263.27,,,,,,129.54,,263.27,
1997-01-01,,,78.86,,,,129.62,64.98,,289.06
1997-01-02,263.2602604523646,,,,,,129.68,,263.2602604523646,
1997-01-03,263.2568278301887,,,,,,129.72,,263.2568278301887,
1997-01-04,263.25343160377355,,,,,442.8,129.71,,263.25343160377355,
1997-01-05,263.25003537735853,,,,,,129.7,65.53,263.25003537735853,
1997-01-06,263.2433643771828,,,,,,129.69,,263.2433643771828,
1997-01-07,263.2366589057043,151.68,,,,,129.75,,263.2366589057043,
1997-01-08,263.22996350364957,,,,,,129.77,,263.22996350364957,289.04
1997-01-09,263.22470802919713,,,,,,129.79,,263.22470802919713,
1997-01-10,263.2194889267462,,,,,,129.71,,263.2194889267462,
1997-01-11,263.2145826235094,,,,,442.8,129.73,,263.2145826235094,
1997-01-12,263.2096763202726,,,,,,129.74,,263.2096763202726,
1997-01-13,263.20477001703574,,,,,,129.81,,263.20477001703574,
1997-01-14,263.19990476190475,151.68,,-2.28,,442.77,129.81,,263.19990476190475,
1997-01-15,263.1964761904762,,78.79,,15.66,,129.84,65.01,263.1964761904762,289.02
1997-01-16,263.1930476190476,,,,,,129.86,,263.1930476190476,
1997-01-17,263.18943957968474,,,,,442.75,129.89,,263.18943957968474,
1997-01-18,263.18439579684764,,,,,,129.89,,263.18439579684764,
1997-01-19,263.17935201401053,,,,,,129.9,,263.17935201401053,
1997-01-20,263.17430823117337,,,,,,129.92,,263.17430823117337,
1997-01-21,263.1692929292929,,,,,442.74,129.92,,263.1692929292929,
1997-01-22,263.16444444444437,151.66,,,,,129.93,,263.16444444444437,289.02
1997-01-23,263.1597382769902,,,,,,129.93,,263.1597382769902,
1997-01-24,263.15659760087243,,,,,,129.94,,263.15659760087243,
1997-01-25,263.1534569247546,,,,,442.73,129.93,65.08,263.1534569247546,
1997-01-26,263.15031624863684,,,,,,129.93,,263.15031624863684,
1997-01-27,263.1456833333333,151.66,,,,,129.95,,263.1456833333333,
1997-01-28,263.1408833333333,,,,,,129.97,,263.1408833333333,
1997-01-29,263.14,,,-2.27,,,129.98,,263.14,
1997-01-30,263.14,,,,,,129.98,,263.14,
1997-01-31,263.14,,78.96,,,,129.99,,263.14,
1997-02-01,263.14,,,,,,129.96,,263.14,289.02
1997-02-02,263.1398162071846,,,,,,129.97,,263.1398162071846,
1997-02-03,263.137410192147,,,,,442.74,129.98,,263.137410192147,
1997-02-04,263.1350041771094,,,,,,129.98,,263.1350041771094,
1997-02-05,263.1325981620718,,,,,,130.0,64.86,263.1325981620718,
1997-02-06,263.13019214703417,,,,,,130.0,,263.13019214703417,
1997-02-07,263.12353658536585,,,,,,130.01,,263.12353658536585,
1997-02-08,263.11651219512197,,,,,,130.01,,263.11651219512197,289.02
1997-02-09,263.11,,,,,,130.01,,263.11,
1997-02-10,263.11,151.67,,,,,130.04,,263.11,
1997-02-11,263.11,,,,,,130.07,,263.11,
1997-02-12,263.11,,,,,,130.08,,263.11,
1997-02-13,263.11,,,,,442.74,130.08,,263.11,
1997-02-14,263.11,,,-2.22,,442.75,130.1,,263.11,
1997-02-15,263.11,,78.92,,,442.78,130.15,64.79,263.11,289.05
1997-02-16,263.11,,,,,,130.22,,263.11,
1997-02-17,263.11,151.71,,,15.71,442.83,130.29,,263.11,
1997-02-18,263.11,,,,,,130.35,,263.11,
1997-02-19,263.11,,,,,,130.38,,263.11,
1997-02-20,263.12446519524616,,,,,,130.43,,263.12446519524616,
1997-02-21,263.1391341256366,,,,,442.87,130.5,,263.1391341256366,
1997-02-22,263.14,,,,,,130.55,,263.14,289.08
1997-02-23,263.14,,,,,,130.62,,263.14,
1997-02-24,263.14,,,,,442.89,130.69,,263.14,
1997-02-25,263.14,,,,,,130.8,64.69,263.14,
1997-02-26,263.14,,,,,,130.92,,263.14,
1997-02-27,263.14,,,-2.21,,,131.06,,263.14,
1997-02-28,263.14,,,,,,131.22,,263.14,
1997-03-01,263.14,,,,,442.9,131.33,,263.14,289.09
1997-03-02,263.1396209386282,,,,,,131.47,,263.1396209386282,
1997-03-03,263.13442238267146,,,,,,131.56,,263.13442238267146,
1997-03-04,263.1292985318108,,,,,,131.65,,263.1292985318108,
1997-03-05,263.12460032626433,,,,,442.89,131.75,64.64,263.12460032626433,
1997-03-06,263.12,,,,,,131.82,,263.12,
1997-03-07,263.12,,,,,,131.87,,263.12,
1997-03-08,263.12,,,,,442.87,131.91,,263.12,289.12
1997-03-09,263.1196522655427,,,,,,131.96,,263.1196522655427,
1997-03-10,263.11661749209696,,,,,,131.99,,263.11661749209696,
1997-03-11,263.11358271865123,,,,,,132.03,,263.11358271865123,
1997-03-12,263.1105479452055,,,,,,132.06,,263.1105479452055,
1997-03-13,263.11,,,,,,132.11,,263.11,
1997-03-14,263.10998257839725,,,-2.14,,,132.13,,263.10998257839725,
1997-03-15,263.10747386759584,,78.91,,,,132.13,64.59,263.10747386759584,289.15
1997-03-16,263.10496515679444,,,,,,132.12,,263.10496515679444,
1997-03-17,263.102456445993,152.08,,,16.07,442.85,132.13,,263.102456445993,
1997-03-18,263.0998561151079,,,,,,132.17,,263.0998561151079,
1997-03-19,263.09294964028777,,,,,,132.18,,263.09294964028777,
1997-03-20,263.08604316546763,,,,,,132.17,,263.08604316546763,
1997-03-21,263.08,,,,,,132.17,,263.08,
1997-03-22,263.08,,,,,,132.17,,263.08,289.19
1997-03-23,263.07990815155,,,,,442.8,132.17,,263.07990815155,
1997-03-24,263.07329506314585,152.14,,,,,132.15,,263.07329506314585,
1997-03-25,263.06668197474164,,,,,,132.15,64.51,263.06668197474164,
1997-03-26,263.06006888633755,,,,,,132.14,,263.06006888633755,
1997-03-27,263.06,,,,,442.79,132.11,,263.06,
1997-03-28,263.06,,,-2.16,,,132.1,,263.06,
1997-03-29,263.06,,,,,,132.08,,263.06,
1997-03-30,263.0595987654321,,,,,,132.09,,263.0595987654321,
1997-03-31,263.05515432098764,,,,,,132.07,,263.05515432098764,
1997-04-01,263.0507098765432,,78.95,,,,132.04,,263.0507098765432,289.19
1997-04-02,263.04512096774187,,,,,,132.01,,263.04512096774187,
1997-04-03,263.0396276013144,,,,,442.79,132.0,,263.0396276013144,
1997-04-04,263.03647316538877,,,,,,132.0,,263.03647316538877,
1997-04-05,263.0333187294633,,,,,,131.97,64.35,263.0333187294633,
1997-04-06,263.03016429353784,,,,,442.77,131.96,,263.03016429353784,
1997-04-07,263.03,,,,,,131.93,,263.03,
1997-04-08,263.029331797235,,,,,,131.91,,263.029331797235,289.19
1997-04-09,263.02269585253447,,,,,,131.86,,263.02269585253447,
1997-04-10,263.0160599078341,,,,,,131.83,,263.0160599078341,
1997-04-11,263.0097288503254,,,,,,131.82,,263.0097288503254,
1997-04-12,263.00660520607374,,,,,,131.8,,263.00660520607374,
1997-04-13,263.00348156182207,,,,,,131.76,,263.00348156182207,
1997-04-14,263.0003579175705,,78.88,-2.26,15.88,,131.74,,263.0003579175705,
1997-04-15,262.99392857142857,,,,,,131.7,64.26,262.99392857142857,289.2
1997-04-16,262.98707142857137,152.23,,,,,131.67,,262.98707142857137,
1997-04-17,262.9802142857143,,,,,442.75,131.64,,262.9802142857143,
1997-04-18,262.9767857142857,,,,,,131.59,,262.9767857142857,
1997-04-19,262.9734677419355,,,,,,131.56,,262.9734677419355,
1997-04-20,262.9701497695853,,,,,,131.54,,262.9701497695853,
1997-04-21,262.9647013487476,152.29,,,,,131.49,,262.9647013487476,
1997-04-22,262.95950226244344,,,,,,131.44,,262.95950226244344,289.2
1997-04-23,262.9562443438914,,,,,,131.38,,262.9562443438914,
1997-04-24,262.9529864253394,,,,,,131.34,,262.9529864253394,
1997-04-25,262.9494782608695,,,,,,131.31,64.23,262.9494782608695,
1997-04-26,262.9432173913043,,,,,,131.31,,262.9432173913043,
1997-04-27,262.9369565217391,,,,,,131.3,,262.9369565217391,
1997-04-28,262.93069565217394,152.3,,-2.38,,,131.25,,262.93069565217394,
1997-04-29,262.9252327746741,,,,,,131.22,,262.9252327746741,
1997-04-30,262.91991764705887,,,,,442.69,131.17,,262.91991764705887,
1997-05-01,262.91652941176466,,78.85,,,,131.15,,262.91652941176466,289.2
1997-05-02,262.9131411764706,,,,,,131.1,,262.9131411764706,
1997-05-03,262.9096851574213,,,,,442.69,131.07,,262.9096851574213,
1997-05-04,262.9053673163418,,,,,,131.05,,262.9053673163418,
1997-05-05,262.9010494752624,152.33,,,,,131.04,64.18,262.9010494752624,
1997-05-06,262.89715032679743,,,,,,131.02,,262.89715032679743,
1997-05-07,262.893385620915,,,,15.78,,130.98,,262.893385620915,
1997-05-08,262.88954545454544,,,,,,130.96,,262.88954545454544,289.19
1997-05-09,262.88503134796235,,,,,,130.92,,262.88503134796235,
1997-05-10,262.8805172413793,,,,,,130.87,,262.8805172413793,
1997-05-11,262.8754136690648,,,,,,130.86,,262.8754136690648,
1997-05-12,262.87023381294966,152.27,,,,,130.8,,262.87023381294966,
1997-05-13,262.86505395683463,,78.94,,,,130.79,,262.86505395683463,
1997-05-14,262.8598717948718,,,-2.26,,442.65,130.75,,262.8598717948718,
1997-05-15,262.8545970695971,,,,,,130.7,64.21,262.8545970695971,289.19
1997-05-16,262.8492291666667,,,,,,130.66,,262.8492291666667,
1997-05-17,262.8432291666667,,,,,,130.65,,262.8432291666667,
1997-05-18,262.83722916666665,,,,,442.62,130.63,,262.83722916666665,
1997-05-19,262.8312291666666,,,,,,130.59,,262.8312291666666,
1997-05-20,262.8270065359477,152.36,,,,,130.58,,262.8270065359477,
1997-05-21,262.8232418300653,,,,,,130.55,,262.8232418300653,
1997-05-22,262.8193091537133,,,,,,130.51,,262.8193091537133,289.18
1997-05-23,262.8143350604491,,,,,,130.48,,262.8143350604491,
1997-05-24,262.80881977671453,,,,,,130.45,,262.80881977671453,
1997-05-25,262.79963317384374,,,,,,130.42,64.15,262.79963317384374,
1997-05-26,262.7904465709729,152.46,,,,,130.38,,262.7904465709729,
1997-05-27,262.78484962406014,,,,,,130.34,,262.78484962406014,
1997-05-28,262.7794741454864,,,-2.14,,,130.31,,262.7794741454864,
1997-05-29,262.774425942156,,,,,,130.27,,262.774425942156,
1997-05-30,262.7693777388256,,,,,442.59,130.22,,262.7693777388256,
1997-05-31,262.76432953549516,,,,,,130.21,,262.76432953549516,
1997-06-01,262.7595303550973,,78.9,,,,130.2,,262.7595303550973,289.18
1997-06-02,262.7562313860252,152.49,,,,,130.14,,262.7562313860252,
1997-06-03,262.75293241695306,,,,,,130.1,,262.75293241695306,
1997-06-04,262.74948136142626,,,,,,130.11,,262.74948136142626,
1997-06-05,262.74481361426257,,,,,,130.08,64.13,262.74481361426257,
1997-06-06,262.74014586709893,,,,,,130.04,,262.74014586709893,
1997-06-07,262.74,,,,,,129.99,,262.74,
1997-06-08,262.74,152.5,,,,,129.97,,262.74,289.17
1997-06-09,262.7366956521739,,,,,,129.93,,262.7366956521739,
1997-06-10,262.73311801242244,,,,,,129.95,,262.73311801242244,
1997-06-11,262.7295737327189,,,,,,129.92,,262.7295737327189,
1997-06-12,262.7262557603687,,,,15.59,,129.86,,262.7262557603687,
1997-06-13,262.72293778801844,,,-2.28,,,129.88,,262.72293778801844,
1997-06-14,262.71951399116347,,,,,,129.84,,262.71951399116347,
1997-06-15,262.71527245949926,,78.84,,,,129.79,64.2,262.71527245949926,289.16
1997-06-16,262.71103092783505,152.47,,,,,129.78,,262.71103092783505,
1997-06-17,262.71,,,,,,129.78,,262.71,
1997-06-18,262.71,,,,,,129.74,,262.71,
1997-06-19,262.71,,,,,442.51,129.73,,262.71,
1997-06-20,262.71,,,,,,129.71,,262.71,
1997-06-21,262.71,,,,,,129.7,,262.71,
1997-06-22,262.71,,,,,,129.69,,262.71,289.15
1997-06-23,262.71,152.48,,,,,129.66,,262.71,
1997-06-24,262.71162872154116,,,,,,129.65,,262.71162872154116,
1997-06-25,262.72676007005253,,,,,,129.63,64.13,262.72676007005253,
1997-06-26,262.7412040133779,,,,,,129.63,,262.7412040133779,
1997-06-27,262.7508361204013,,,-2.29,,,129.62,,262.7508361204013,
1997-06-28,262.76,,,,,,129.6,,262.76,
1997-06-29,262.76,,,,,442.51,129.6,,262.76,
1997-06-30,262.76,,78.91,,,,129.59,,262.76,
1997-07-01,262.76,,,,,,129.6,,262.76,289.13
1997-07-02,262.76,,,,,,129.61,,262.76,
1997-07-03,262.76,,,,15.68,,129.61,,262.76,
1997-07-04,262.76,,,,,442.53,129.62,,262.76,
1997-07-05,262.75712394705175,,,,,442.55,129.61,64.08,262.75712394705175,
1997-07-06,262.7536582430806,,,,,442.57,129.61,,262.7536582430806,
1997-07-07,262.7501925391095,,,,,,129.61,,262.7501925391095,
1997-07-08,262.7531664726426,,,,,,129.61,,262.7531664726426,289.12
1997-07-09,262.75651920838186,,,,,442.61,129.6,,262.75651920838186,
1997-07-10,262.7598719441211,,,,,,129.63,,262.7598719441211,
1997-07-11,262.76,,,,,,129.61,,262.76,
1997-07-12,262.76,,,,,,129.6,,262.76,
1997-07-13,262.75993220338984,,,,,,129.58,,262.75993220338984,
1997-07-14,262.7550508474576,,,-2.29,,,129.57,,262.7550508474576,
1997-07-15,262.7501694915254,,78.78,,,,129.55,64.02,262.7501694915254,289.11
1997-07-16,262.75,,,,,442.69,129.5,,262.75,
1997-07-17,262.75,,,,,,129.5,,262.75,
1997-07-18,262.75,,,,,,129.43,,262.75,
1997-07-19,262.7469082125604,,,,,442.78,129.35,,262.7469082125604,
1997-07-20,262.7434299516908,,,,,,129.26,,262.7434299516908,
1997-07-21,262.7399563794984,,,,,,129.21,,262.7399563794984,
1997-07-22,262.73681570338056,,,,,442.86,129.19,,262.73681570338056,289.11
1997-07-23,262.73367502726285,,,,,,129.12,,262.73367502726285,
1997-07-24,262.7305343511451,,,,,,128.96,,262.7305343511451,
1997-07-25,262.73,,,,,442.92,129.01,63.94,262.73,
1997-07-26,262.73,,,,,,128.98,,262.73,
1997-07-27,262.73,,,,,,128.92,,262.73,
1997-07-28,262.73,,,-2.35,,,128.88,,262.73,
1997-07-29,262.73,,,,,,128.8,,262.73,
1997-07-30,262.73,,,,,443.0,128.77,,262.73,
1997-07-31,262.73,,,,,443.01,128.82,,262.73,
1997-08-01,262.73,,78.72,,,,128.88,,262.73,289.1
1997-08-02,262.73,,,,,443.01,128.68,,262.73,
1997-08-03,262.73235781990525,,,,,,128.6,,262.73235781990525,
1997-08-04,262.7357701421801,,,,,,128.53,,262.7357701421801,
1997-08-05,262.739182464455,,,,,,128.61,63.86,262.739182464455,
1997-08-06,262.74,,,,,443.0,128.51,,262.74,
1997-08-07,262.74,,,,,,128.54,,262.74,
1997-08-08,262.73743002544535,,,,,,128.52,,262.73743002544535,289.09
1997-08-09,262.7337659033079,,,,,,128.53,,262.7337659033079,
1997-08-10,262.7301017811705,,,,,,128.51,,262.7301017811705,
1997-08-11,262.72679266895767,,,,,,128.53,,262.72679266895767,
1997-08-12,262.72349369988547,,,,15.66,,128.44,,262.72349369988547,
1997-08-13,262.7201947308133,,,,,,128.25,,262.7201947308133,
1997-08-14,262.72,,,-2.48,,,128.12,,262.72,
1997-08-15,262.72,,,,,442.91,128.04,63.79,262.72,289.08
1997-08-16,262.71612728503726,,,,,,128.07,,262.71612728503726,
1997-08-17,262.71222748815165,,78.63,,,,128.1,,262.71222748815165,
1997-08-18,262.7083276912661,,,,,,128.01,,262.7083276912661,
1997-08-19,262.7044278943805,,,,,,127.91,,262.7044278943805,
1997-08-20,262.7005280974949,,,,,,127.88,,262.7005280974949,
1997-08-21,262.7,,,,,,127.69,,262.7,
1997-08-22,262.7,,,,,,127.51,,262.7,289.06
1997-08-23,262.7,,,,,442.81,127.21,,262.7,
1997-08-24,262.69759663865545,,,,,,127.14,,262.69759663865545,
1997-08-25,262.69517647058825,,,,,,127.39,63.82,262.69517647058825,
1997-08-26,262.692756302521,,,,,,127.81,,262.692756302521,
1997-08-27,262.6903361344538,,,,,,128.17,,262.6903361344538,
1997-08-28,262.69,,,-2.42,,,128.25,,262.69,
1997-08-29,262.69,,,,,,128.23,,262.69,
1997-08-30,262.69,,,,,442.76,128.16,,262.69,
1997-08-31,262.6988593155893,,,,,,128.12,,262.6988593155893,
1997-09-01,262.7098098859316,,78.56,,,,128.23,,262.7098098859316,289.04
1997-09-02,262.71,,,,,,128.25,,262.71,
1997-09-03,262.71,,,,,,128.22,,262.71,
1997-09-04,262.71,,,,,442.72,128.32,,262.71,
1997-09-05,262.70519077196093,,,,,,128.31,63.83,262.70519077196093,
1997-09-06,262.70007985803016,,,,,,128.36,,262.70007985803016,
1997-09-07,262.6949689440993,,,,,,128.35,,262.6949689440993,
1997-09-08,262.69,,,,,442.69,128.37,,262.69,289.02
1997-09-09,262.69,,,,,,128.37,,262.69,
1997-09-10,262.69,,,,,,128.44,,262.69,
1997-09-11,262.68966583124484,,,,,,128.4,,262.68966583124484,
1997-09-12,262.6872598162072,,,,,,128.44,,262.6872598162072,
1997-09-13,262.6848538011696,,,,,,128.4,,262.6848538011696,
1997-09-14,262.682447786132,,,,,,128.41,,262.682447786132,
1997-09-15,262.6800417710944,151.99,78.61,-2.43,15.6,,128.4,63.84,262.6800417710944,289.01
1997-09-16,262.68992982456143,,,,,,128.43,,262.68992982456143,
1997-09-17,262.7000350877193,,,,,,128.36,,262.7000350877193,
1997-09-18,262.710043956044,,,,,,128.37,,262.710043956044,
1997-09-19,262.7132087912088,,,,,,128.33,,262.7132087912088,
1997-09-20,262.71637362637364,,,,,,128.29,,262.71637362637364,
1997-09-21,262.7195384615385,,,,,,128.33,,262.7195384615385,
1997-09-22,262.72,151.95,,,,442.63,128.32,,262.72,289.0
1997-09-23,262.72,,,,,,128.34,,262.72,
1997-09-24,262.7199758454106,,,,,,128.24,,262.7199758454106,
1997-09-25,262.7130193236715,,,,,,128.29,63.83,262.7130193236715,
1997-09-26,262.70606280193243,,,,,,128.25,,262.70606280193243,
1997-09-27,262.69958751393534,,,,,,128.18,,262.69958751393534,
1997-09-28,262.6963768115942,,,,,442.59,128.17,,262.6963768115942,
1997-09-29,262.69316610925307,151.92,,-2.45,,,128.17,,262.69316610925307,
1997-09-30,262.6899305555555,,78.57,,,,128.23,,262.6899305555555,
1997-10-01,262.68493055555547,,,,,,128.19,,262.68493055555547,289.0
1997-10-02,262.67997260273967,,,,,,128.16,,262.67997260273967,
1997-10-03,262.678,,,,,,128.19,,262.678,
1997-10-04,262.67602739726027,,,,,,128.11,,262.67602739726027,
1997-10-05,262.67405479452054,,,,,,128.11,63.84,262.67405479452054,
1997-10-06,262.6720821917808,,,,,,128.15,,262.6720821917808,
1997-10-07,262.6701095890411,,,,,,128.23,,262.6701095890411,
